JrId	JournalTitle	NlmId	MedAbbr	IsoAbbr	ISSN (Print)	ISSN (Online)
38970	North American journal of psychology	101554946	N Am J Psychol	N Am J Psychol	1527-7143	
38971	World academy of science, engineering and technology	101554947	World Acad Sci Eng Technol	World Acad Sci Eng Technol	2010-376X	2010-3778
40603	Toxicology and environmental health sciences	101554948	Toxicol Environ Health Sci	Toxicol Environ Health Sci	2233-7784	2005-9752
42951	Journal of interactional research in communication disorders	101554949	J Interact Res Commun Disord	J Interact Res Commun Disord	2040-5111	2040-512X
39450	Health and technology	101554994	Health Technol (Berl)	Health Technol (Berl)	2190-7188	2190-7196
43247	African journal of health professions education	101554996	Afr J Health Prof Educ	Afr J Health Prof Educ		2078-5127
38972	Journal de mathematiques pures et appliquees	101555101	J Math Pures Appl	J Math Pures Appl	0021-7824	1776-3371
38973	Journal of cancer therapy	101555104	J Cancer Ther	J Cancer Ther	2151-1934	2151-1942
38974	Journal of online learning and teaching	101555105	J Online Learn Teach	J Online Learn Teach		1558-9528
38976	Journal of sports economics	101555106	J Sports Econom	J Sports Econom	1527-0025	1552-7794
38975	Journal of statistics education : an international journal on the teaching and learning of statistics	101555108	J Stat Educ	J Stat Educ		1069-1898
38977	The open cell signaling journal	101555349	Open Cell Signal J	Open Cell Signal J		1876-3901
38760	Revue belge de medecine dentaire	101555375	Rev Belge Med Dent (1984)	Rev Belge Med Dent (1984)	0775-0293	
38761	BMC biophysics	101555455	BMC Biophys	BMC Biophys		2046-1682
38797	Indian journal of endocrinology and metabolism	101555690	Indian J Endocrinol Metab	Indian J Endocrinol Metab	2230-8210	2230-9500
40998	Therapeutic advances in psychopharmacology	101555693	Ther Adv Psychopharmacol	Ther Adv Psychopharmacol	2045-1253	2045-1261
39155	Frontiers in endocrinology	101555782	Front Endocrinol (Lausanne)	Front Endocrinol (Lausanne)		1664-2392
39046	Materials (Basel, Switzerland)	101555929	Materials (Basel)	Materials (Basel)		1996-1944
39047	Multimedia tools and applications	101555932	Multimed Tools Appl	Multimed Tools Appl	1380-7501	1573-7721
39048	Pain management	101555934	Pain Manag	Pain Manag	1758-1869	1758-1877
38776	Asian Herpetological Research	101556146	Asian Herpetol Res	Asian Herpetol Res	2095-0357	
39068	Bacteriophage	101556174	Bacteriophage	Bacteriophage	2159-7073	2159-7081
39069	Cellular logistics	101556177	Cell Logist	Cell Logist	2159-2780	2159-2799
39049	Proceedings of the American Mathematical Society. American Mathematical Society	101556199	Proc Am Math Soc	Proc Am Math Soc	0002-9939	1088-6826
39099	Research and reports in biology	101556207	Res Rep Biol	Res Rep Biol		1179-7274
38777	Chronic diseases and injuries in Canada	101556266	Chronic Dis Inj Can	Chronic Dis Inj Can	1925-6515	1925-6523
38778	Jornal da Sociedade Brasileira de Fonoaudiologia	101556333	J Soc Bras Fonoaudiol	J Soc Bras Fonoaudiol		2179-6491
40851	Translational endocrinology & metabolism	101556468	Transl Endocrinol Metab	Transl Endocrinol Metab	1948-9536	1948-9544
39100	The VLDB journal : very large data bases : a publication of the VLDB Endowment	101556484	VLDB J	VLDB J	1066-8888	0949-877X
38798	Diabetes & metabolism journal	101556588	Diabetes Metab J	Diabetes Metab J	2233-6079	2233-6087
39026	Kyklos (Online)	101556673	Kyklos (Oxford)	Kyklos (Oxford)	0023-5962	1467-6435
39027	Organon F	101556686	Organon F (Bratisl)	Organon F (Bratisl)	1335-0668	
39028	Osterreichische Zeitschrift fur Pilzkunde	101556695	Osterr Z Pilzkd	Osterr Z Pilzkd	1021-2450	
39350	Hematology reports	101556723	Hematol Rep	Hematol Rep	2038-8322	2038-8330
39455	GM crops	101556751	GM Crops	GM Crops	1938-1999	1938-2006
39089	Journal of evidence-based complementary & alternative medicine	101556804	J Evid Based Complementary Altern Med	J Evid Based Complementary Altern Med	2156-5872	2156-5899
41342	Procedia environmental sciences	101556816	Procedia Environ Sci	Procedia Environ Sci		1878-0296
41758	Fuel (London, England)	101556828	Fuel (Lond)	Fuel (Lond)	0016-2361	1873-7153
44894	Computers and electronics in agriculture	101556830	Comput Electron Agric	Comput Electron Agric	0168-1699	1872-7107
39029	Communications in nonlinear science & numerical simulation	101556844	Commun Nonlinear Sci Numer Simul	Commun Nonlinear Sci Numer Simul	1007-5704	1878-7274
38983	Binocular vision & strabology quarterly, Simms-Romano's	101556982	Binocul Vis Strabolog Q Simms Romano	Binocul Vis Strabolog Q Simms Romano	2160-5351	2160-5904
44018	Advanced energy materials	101557036	Adv Energy Mater	Adv Energy Mater	1614-6832	1614-6840
39101	MUM ... : proceedings of the ... International Conference on Mobile and Ubiquitous Multimedia. International Conference on Mobile and Ubiquitous Multimedia	101557123	MUM Int Conf Mob Ubiquitous Multimed	MUM Int Conf Mob Ubiquitous Multimed		
39050	Pulmonary circulation	101557243	Pulm Circ	Pulm Circ	2045-8932	2045-8940
39045	Journal of polymers and the environment	101557322	J Polym Environ	J Polym Environ	1566-2543	
47436	Journal fur klinische Endokrinologie und Stoffwechsel	101557399	J Klin Endokrinol Stoffwechs	J Klin Endokrinol Stoffwechs	1998-7773	1998-7781
39051	Nature climate change	101557419	Nat Clim Chang	Nat Clim Chang	1758-678X	1758-6798
39744	Cardiology research	101557543	Cardiol Res	Cardiol Res	1923-2829	1923-2837
39056	IMA fungus	101557546	IMA Fungus	IMA Fungus	2210-6340	2210-6359
39435	Innovative food science & emerging technologies : IFSET : the official scientific journal of the European Federation of Food Science and Technology	101557601	Innov Food Sci Emerg Technol	Innov Food Sci Emerg Technol	1466-8564	1878-5522
42164	The Eurasian journal of medicine	101557701	Eurasian J Med	Eurasian J Med	1308-8734	1308-8742
39061	Asian Pacific journal of tropical biomedicine	101557706	Asian Pac J Trop Biomed	Asian Pac J Trop Biomed	2221-1691	
39090	Journal of gastrointestinal oncology	101557751	J Gastrointest Oncol	J Gastrointest Oncol	2078-6891	2219-679X
42029	International public health journal	101557754	Int Public Health J	Int Public Health J	1947-4989	
39078	International journal of chemistry	101557963	Int J Chem	Int J Chem	1916-9698	
39079	International journal of person centered medicine	101557971	Int J Pers Cent Med	Int J Pers Cent Med	2043-7730	2043-7749
39082	Journal of chemical and pharmaceutical research	101557976	J Chem Pharm Res	J Chem Pharm Res		0975-7384
39080	Journal of map & geography libraries	101557978	J Map Geogr Libr	J Map Geogr Libr	1542-0353	1542-0361
39081	LIA	101558040	LIA	LIA	1879-7865	1879-7873
41051	BioImpacts : BI	101558125	Bioimpacts	Bioimpacts	2228-5652	2228-5660
40958	Geriatric orthopaedic surgery & rehabilitation	101558150	Geriatr Orthop Surg Rehabil	Geriatr Orthop Surg Rehabil	2151-4585	2151-4593
42619	Perspectives on hearing and hearing disorders. Research and research diagnostics	101558191	Perspect Hear Hear Disord Res Res Diagn	Perspect Hear Hear Disord Res Res Diagn	1940-767X	1940-7661
40934	The Neurohospitalist	101558199	Neurohospitalist	Neurohospitalist	1941-8744	1941-8752
39161	Language research	101558276	Lang Res	Lang Res	0254-4474	
39172	Practical radiation oncology	101558279	Pract Radiat Oncol	Pract Radiat Oncol	1879-8500	1879-8519
39173	Progress in materials science	101558282	Prog Mater Sci	Prog Mater Sci	0079-6425	1873-2208
39174	Recent advances & research updates	101558288	Recent Adv Res Updat	Recent Adv Res Updat	0972-4699	
39175	Semantics and pragmatics	101558289	Semant Pragmat	Semant Pragmat		1937-8912
39070	Journal of nutrition in gerontology and geriatrics	101558292	J Nutr Gerontol Geriatr	J Nutr Gerontol Geriatr	2155-1197	2155-1200
39162	Work, employment & society : a journal of the British Sociological Association	101558297	Work Employ Soc	Work Employ Soc	0950-0170	1469-8722
39199	Journal of applied statistical science	101558338	J Appl Statist Sci	J Appl Statist Sci	1067-5817	
39198	Journal of biomaterials and nanobiotechnology	101558341	J Biomater Nanobiotechnol	J Biomater Nanobiotechnol	2158-7027	2158-7043
39163	The insight journal	101558367	Insight J	Insight J		2327-770X
39200	Journal of the Society for Social Work and Research	101558405	J Soc Social Work Res	J Soc Social Work Res		1948-822X
39164	Journal of biometrics & biostatistics	101558406	J Biom Biostat	J Biom Biostat		2155-6180
39165	Journal of clinical & experimental ophthalmology	101558412	J Clin Exp Ophthalmol	J Clin Exp Ophthalmol		2155-9570
39107	Information display	101558436	Inf Disp (1975)	Inf Disp (1975)	0362-0972	
39201	Neuroscience and medicine	101558459	Neurosci Med	Neurosci Med	2158-2912	2158-2947
39202	Stigma research and action	101558471	Stigma Res Action	Stigma Res Action		2210-5174
39203	Substance abuse and rehabilitation	101558476	Subst Abuse Rehabil	Subst Abuse Rehabil		1179-8467
39166	Journal of dentistry and oral hygiene	101558489	J Dent Oral Hyg	J Dent Oral Hyg		2141-2472
39204	Journal of integrated OMICS	101558505	J Integr OMICS	J Integr OMICS		2182-0287
39158	Journal of laboratory automation	101558509	J Lab Autom	J Lab Autom	2211-0682	2211-0690
39167	Journal of micro/nanolithography, MEMS, and MOEMS : JM3	101558516	J Micro Nanolithogr MEMS MOEMS	J Micro Nanolithogr MEMS MOEMS	1932-5150	1932-5134
39168	Journal of student affairs research and practice	101558561	J Stud Aff Res Pract	J Stud Aff Res Pract	1949-6591	1949-6605
39891	The Australasian medical journal	101558564	Australas Med J	Australas Med J		1836-1935
39169	Journal of urban affairs	101558571	J Urban Aff	J Urban Aff	0735-2166	1467-9906
41892	Applied medical informatics	101558574	Appl Med Inform	Appl Med Inform	1224-5593	2067-7855
39091	Revista de derecho y genoma humano = Law and the human genome review	101558644	Rev Derecho Genoma Hum	Rev Derecho Genoma Hum	1134-7198	
39398	Journal of cognitive psychology (Hove, England)	101558670	J Cogn Psychol (Hove)	J Cogn Psychol (Hove)	2044-5911	2044-592X
39258	Neuropsychiatry	101558757	Neuropsychiatry (London)	Neuropsychiatry (London)	1758-2008	1758-2016
39108	Pulmonary medicine	101558762	Pulm Med	Pulm Med	2090-1836	2090-1844
39109	ISRN obstetrics and gynecology	101558763	ISRN Obstet Gynecol	ISRN Obstet Gynecol	2090-4436	2090-4444
39139	Pharmacognosy research	101558769	Pharmacognosy Res	Pharmacognosy Res	0976-4836	0974-8490
39140	Iranian journal of nursing and midwifery research	101558775	Iran J Nurs Midwifery Res	Iran J Nurs Midwifery Res	1735-9066	2228-5504
40415	Western Pacific surveillance and response journal : WPSAR	101558993	Western Pac Surveill Response J	Western Pac Surveill Response J	2094-7321	2094-7313
39177	Current topics in biochemical research	101559021	Curr Top Biochem Res	Curr Top Biochem Res	0972-4583	
39178	European journal of psychotraumatology	101559025	Eur J Psychotraumatol	Eur J Psychotraumatol		2000-8066
39104	Orthodontics : the art and practice of dentofacial enhancement	101559040	Orthodontics (Chic.)	Orthodontics (Chic.)	2160-2999	2160-3006
39179	Research letters in biochemistry	101559041	Res Lett Biochem	Res Lett Biochem	1687-6709	1687-6717
39180	Electrofisiologia & arritmias	101559042	Electrofisiol Arritm	Electrofisiol Arritm	1851-7595	
39692	Footwear science	101559077	Footwear Sci	Footwear Sci	1942-4280	1942-4299
39181	ASCILITE ... annual conference	101559142	ASCILITE Annu Conf	ASCILITE Annu Conf		
39111	Current protocols in chemical biology	101559235	Curr Protoc Chem Biol	Curr Protoc Chem Biol		2160-4762
39112	Corrosion science	101559246	Corros Sci	Corros Sci	0010-938X	1879-0496
39530	Imaging science in dentistry	101559249	Imaging Sci Dent	Imaging Sci Dent	2233-7822	2233-7830
46174	Global policy	101559259	Glob Policy	Glob Policy	1758-5880	1758-5899
39182	The open women's health journal	101559261	Open Womens Health J	Open Womens Health J		1874-2912
48097	Journal of flood risk management	101559263	J Flood Risk Manag	J Flood Risk Manag		1753-318X
39551	Journal of gastric cancer	101559430	J Gastric Cancer	J Gastric Cancer	2093-582X	2093-5641
41563	Journal of clinical orthopaedics and trauma	101559469	J Clin Orthop Trauma	J Clin Orthop Trauma	0976-5662	2213-3445
43988	Journal of analytical science and technology	101559472	J Anal Sci Technol	J Anal Sci Technol	2093-3134	2093-3371
46490	Interventional cardiology (London, England)	101559687	Interv Cardiol	Interv Cardiol	1756-1477	1756-1485
41219	International journal of pharma and bio sciences	101559697	Int J Pharma Bio Sci	Int J Pharma Bio Sci		0975-6299
39205	ACM transactions on accessible computing	101559830	ACM Trans Access Comput	ACM Trans Access Comput	1936-7228	1936-7236
39206	Advances in computational mathematics	101559836	Adv Comput Math	Adv Comput Math	1019-7168	1572-9044
39208	Advances in mathematics	101559840	Adv Math (N Y)	Adv Math (N Y)	0001-8708	1090-2082
39207	Antropologia (Rome, Italy)	101559967	Antropologia (Rome)	Antropologia (Rome)		
39209	Child development research	101560112	Child Dev Res	Child Dev Res	2090-3995	2090-3987
39211	CEUR workshop proceedings	101560115	CEUR Workshop Proc	CEUR Workshop Proc		1613-0073
39212	Computational science & discovery	101560163	Comput Sci Discov	Comput Sci Discov		1749-4699
40964	Journal of surgical case reports	101560169	J Surg Case Rep	J Surg Case Rep		2042-8812
39213	Du Bois review : social science research on race	101560184	Du Bois Rev	Du Bois Rev	1742-058X	1742-0598
39160	Current trends in medicinal chemistry	101560236	Curr Trends Med Chem	Curr Trends Med Chem		
39210	Critical review (New York, N.Y.)	101560239	Crit Rev (N Y)	Crit Rev (N Y)	0891-3811	1933-8007
39244	Journal of data mining in genomics & proteomics	101560244	J Data Mining Genomics Proteomics	J Data Mining Genomics Proteomics		2153-0602
39242	Journal of pension economics & finance	101560254	J Pension Econ Financ	J Pension Econ Financ	1474-7472	1475-3022
39245	Intervencion psicosocial	101560257	Interv Psicosoc	Interv Psicosoc	1132-0559	2173-4712
39129	Topics in antiviral medicine	101560274	Top Antivir Med	Top Antivir Med	2161-5861	2161-5853
39214	Current protocols in mouse biology	101560384	Curr Protoc Mouse Biol	Curr Protoc Mouse Biol		2161-2617
39246	Journal of AIDS and HIV research (Online)	101560505	J AIDS HIV Res	J AIDS HIV Res		2141-2359
42239	Problemy radiatsiinoi medytsyny ta radiobiolohii	101560511	Probl Radiac Med Radiobiol	Probl Radiac Med Radiobiol	2304-8336	2313-4607
39283	ClinicoEconomics and outcomes research : CEOR	101560564	Clinicoecon Outcomes Res	Clinicoecon Outcomes Res		1178-6981
40360	Clinical obesity	101560587	Clin Obes	Clin Obes	1758-8103	1758-8111
40752	Journal of medicine and the person	101560600	J Med Person	J Med Person	2035-9411	2036-3877
39184	Frontiers in genetics	101560621	Front Genet	Front Genet		1664-8021
39183	ISRN dentistry	101560640	ISRN Dent	ISRN Dent	2090-4371	2090-438X
39185	ISRN organic chemistry	101560651	ISRN Org Chem	ISRN Org Chem	2090-5149	2090-5157
39186	Journal of discrete algorithms (Amsterdam, Netherlands)	101560679	J Discrete Algorithms (Amst)	J Discrete Algorithms (Amst)	1570-8667	1570-8675
39352	Laboratory animal research	101560684	Lab Anim Res	Lab Anim Res	1738-6055	2233-7660
39187	Journal of surgical radiology	101560687	J Surg Radiol	J Surg Radiol	2156-213X	2156-4566
39189	Metacognition and learning	101560695	Metacogn Learn	Metacogn Learn	1556-1623	1556-1631
43520	Currents in pharmacy teaching & learning	101560815	Curr Pharm Teach Learn	Curr Pharm Teach Learn	1877-1297	1877-1300
39307	Journal of transportation engineering	101560934	J Transp Eng	J Transp Eng	0733-947X	1943-5436
39306	Canadian medical education journal	101560935	Can Med Educ J	Can Med Educ J		1923-1202
39304	Current opinion in virology	101560941	Curr Opin Virol	Curr Opin Virol	1879-6257	1879-6265
39351	EJNMMI research	101560946	EJNMMI Res	EJNMMI Res		2191-219X
39309	Frontiers in immunology	101560960	Front Immunol	Front Immunol		1664-3224
39311	IET computers & digital techniques	101560964	IET Comput Digit Tech	IET Comput Digit Tech	1751-8601	1751-861X
39312	International Conference on Pervasive Computing Technologies for Healthcare : [proceedings]. International Conference on Pervasive Computing Technologies for Healthcare	101560994	Int Conf Pervasive Comput Technol Healthc	Int Conf Pervasive Comput Technol Healthc	2153-1633	2153-1641
39305	International journal of society systems science	101561026	Int J Soc Syst Sci	Int J Soc Syst Sci	1756-2511	1756-252X
39313	Journal of advanced dielectrics	101561030	J Adv Dielectr	J Adv Dielectr	2010-135X	2010-1368
39314	Journal of biotechnology & biomaterials	101561033	J Biotechnol Biomater	J Biotechnol Biomater		2155-952X
